ZONE I=129 J=129
2.393906e+00 7.500000e-01 5.071076e-02
2.393906e+00 7.750000e-01 5.471456e-02
2.393906e+00 8.000000e-01 5.934926e-02
2.393906e+00 8.250000e-01 6.467628e-02
2.393906e+00 8.500000e-01 7.077116e-02
2.393906e+00 8.750000e-01 7.773065e-02
2.393906e+00 9.000000e-01 8.568193e-02
2.393906e+00 9.250000e-01 9.479524e-02
2.393906e+00 9.500000e-01 1.053012e-01
2.393906e+00 9.750000e-01 1.175130e-01
2.393906e+00 1.000000e+00 1.318500e-01
2.393906e+00 1.025000e+00 1.488463e-01
2.393906e+00 1.050000e+00 1.666638e-01
2.393906e+00 1.075000e+00 1.784123e-01
2.393906e+00 1.100000e+00 1.842931e-01
2.393906e+00 1.125000e+00 1.846851e-01
2.393906e+00 1.150000e+00 1.794389e-01
2.393906e+00 1.175000e+00 1.686793e-01
2.393906e+00 1.200000e+00 1.519394e-01
2.393906e+00 1.225000e+00 1.330183e-01
2.393906e+00 1.250000e+00 1.195305e-01
2.393906e+00 1.275000e+00 1.086877e-01
2.393906e+00 1.300000e+00 9.926217e-02
2.393906e+00 1.325000e+00 9.098981e-02
2.393906e+00 1.350000e+00 8.366276e-02
2.393906e+00 1.375000e+00 7.711895e-02
2.393906e+00 1.400000e+00 7.123157e-02
2.393906e+00 1.425000e+00 6.590034e-02
2.393906e+00 1.450000e+00 6.104488e-02
2.393906e+00 1.475000e+00 5.659995e-02
2.393906e+00 1.500000e+00 5.251207e-02
2.393906e+00 1.525000e+00 4.873691e-02
2.393906e+00 1.550000e+00 4.523749e-02
2.393906e+00 1.575000e+00 4.198272e-02
2.393906e+00 1.600000e+00 3.894637e-02
2.407188e+00 -1.600000e+00 4.034051e-02
2.407188e+00 -1.575000e+00 4.350164e-02
2.407188e+00 -1.550000e+00 4.689115e-02
2.407188e+00 -1.525000e+00 5.053601e-02
2.407188e+00 -1.500000e+00 5.446815e-02
2.407188e+00 -1.475000e+00 5.872551e-02
2.407188e+00 -1.450000e+00 6.335353e-02
2.407188e+00 -1.425000e+00 6.840705e-02
2.407188e+00 -1.400000e+00 7.395288e-02
2.407188e+00 -1.375000e+00 8.007336e-02
2.407188e+00 -1.350000e+00 8.687114e-02
2.407188e+00 -1.325000e+00 9.447601e-02
2.407188e+00 -1.300000e+00 1.030538e-01
2.407188e+00 -1.275000e+00 1.128171e-01
2.407188e+00 -1.250000e+00 1.240334e-01
2.407188e+00 -1.225000e+00 1.378884e-01
2.407188e+00 -1.200000e+00 1.572060e-01
2.407188e+00 -1.175000e+00 1.745709e-01
2.407188e+00 -1.150000e+00 1.855549e-01
2.407188e+00 -1.125000e+00 1.908961e-01
2.407188e+00 -1.100000e+00 1.907670e-01
2.407188e+00 -1.075000e+00 1.851037e-01
2.407188e+00 -1.050000e+00 1.731782e-01
2.407188e+00 -1.025000e+00 1.550910e-01
2.407188e+00 -1.000000e+00 1.378793e-01
2.407188e+00 -9.750000e-01 1.233982e-01
2.407188e+00 -9.500000e-01 1.111035e-01
2.407188e+00 -9.250000e-01 1.005689e-01
2.407188e+00 -9.000000e-01 9.147687e-02
2.407188e+00 -8.750000e-01 8.359402e-02
2.407188e+00 -8.500000e-01 7.674888e-02
2.407188e+00 -8.250000e-01 7.081413e-02
2.407188e+00 -8.000000e-01 6.569385e-02
2.407188e+00 -7.750000e-01 6.131407e-02
2.407188e+00 -7.500000e-01 5.761567e-02
2.407188e+00 -7.250000e-01 5.454831e-02
2.407188e+00 -7.000000e-01 5.206493e-02
2.407188e+00 -6.750000e-01 5.011588e-02
2.407188e+00 -6.500000e-01 4.864206e-02
2.407188e+00 -6.250000e-01 4.756643e-02
2.407188e+00 -6.000000e-01 4.678335e-02
2.407188e+00 -5.750000e-01 4.614705e-02
2.407188e+00 -5.500000e-01 4.546394e-02
2.407188e+00 -5.250000e-01 4.449854e-02
2.407188e+00 -5.000000e-01 4.300050e-02
2.407188e+00 -4.750000e-01 4.074598e-02
2.407188e+00 -4.500000e-01 3.757446e-02
2.407188e+00 -4.250000e-01 3.340914e-02
2.407188e+00 -4.000000e-01 2.826225e-02
2.407188e+00 -3.750000e-01 2.223142e-02
2.407188e+00 -3.500000e-01 1.548855e-02
2.407188e+00 -3.250000e-01 8.259198e-03
2.407188e+00 -3.000000e-01 7.923037e-04
2.407188e+00 -2.750000e-01 -6.671927e-03
2.407188e+00 -2.500000e-01 -1.392524e-02
2.407188e+00 -2.250000e-01 -2.080068e-02
2.407188e+00 -2.000000e-01 -2.717120e-02
2.407188e+00 -1.750000e-01 -3.294313e-02
2.407188e+00 -1.500000e-01 -3.804861e-02
2.407188e+00 -1.250000e-01 -4.243901e-02
2.407188e+00 -1.000000e-01 -4.607977e-02
2.407188e+00 -7.500000e-02 -4.894649e-02
2.407188e+00 -5.000000e-02 -5.102230e-02
2.407188e+00 -2.500000e-02 -5.229611e-02
2.407188e+00 0.000000e+00 -5.276174e-02
2.407188e+00 2.500000e-02 -5.241753e-02
2.407188e+00 5.000000e-02 -5.126619e-02
2.407188e+00 7.500000e-02 -4.931486e-02
2.407188e+00 1.000000e-01 -4.657557e-02
2.407188e+00 1.250000e-01 -4.306601e-02
2.407188e+00 1.500000e-01 -3.881118e-02
2.407188e+00 1.750000e-01 -3.384603e-02
2.407188e+00 2.000000e-01 -2.821913e-02
2.407188e+00 2.250000e-01 -2.199777e-02
2.407188e+00 2.500000e-01 -1.527432e-02
2.407188e+00 2.750000e-01 -8.173569e-03
2.407188e+00 3.000000e-01 -8.590240e-04
2.407188e+00 3.250000e-01 6.465696e-03
2.407188e+00 3.500000e-01 1.356600e-02
2.407188e+00 3.750000e-01 2.019890e-02
2.407188e+00 4.000000e-01 2.614428e-02
2.407188e+00 4.250000e-01 3.123429e-02
2.407188e+00 4.500000e-01 3.537350e-02
2.407188e+00 4.750000e-01 3.854964e-02
2.407188e+00 5.000000e-01 4.083723e-02
2.407188e+00 5.250000e-01 4.239226e-02
2.407188e+00 5.500000e-01 4.343229e-02
2.407188e+00 5.750000e-01 4.420038e-02
2.407188e+00 6.000000e-01 4.492473e-02
2.407188e+00 6.250000e-01 4.579242e-02
2.407188e+00 6.500000e-01 4.694388e-02
2.407188e+00 6.750000e-01 4.848053e-02
2.407188e+00 7.000000e-01 5.047619e-02
2.407188e+00 7.250000e-01 5.298737e-02
2.407188e+00 7.500000e-01 5.606154e-02
2.407188e+00 7.750000e-01 5.974368e-02
2.407188e+00 8.000000e-01 6.408194e-02
2.407188e+00 8.250000e-01 6.913286e-02
2.407188e+00 8.500000e-01 7.496712e-02
2.407188e+00 8.750000e-01 8.167626e-02
2.407188e+00 9.000000e-01 8.938158e-02
2.407188e+00 9.250000e-01 9.824624e-02
2.407188e+00 9.500000e-01 1.084920e-01
2.407188e+00 9.750000e-01 1.204212e-01
2.407188e+00 1.000000e+00 1.344416e-01
2.407188e+00 1.025000e+00 1.510805e-01
2.407188e+00 1.050000e+00 1.685464e-01
2.407188e+00 1.075000e+00 1.798734e-01
2.407188e+00 1.100000e+00 1.851518e-01
2.407188e+00 1.125000e+00 1.850710e-01
2.407188e+00 1.150000e+00 1.797189e-01
2.407188e+00 1.175000e+00 1.690061e-01
2.407188e+00 1.200000e+00 1.524386e-01
2.407188e+00 1.225000e+00 1.340077e-01
2.407188e+00 1.250000e+00 1.208517e-01
2.407188e+00 1.275000e+00 1.101477e-01
2.407188e+00 1.300000e+00 1.007951e-01
2.407188e+00 1.325000e+00 9.255897e-02
2.407188e+00 1.350000e+00 8.524319e-02
2.407188e+00 1.375000e+00 7.869345e-02
2.407188e+00 1.400000e+00 7.278850e-02
2.407188e+00 1.425000e+00 6.743198e-02
2.407188e+00 1.450000e+00 6.254632e-02
2.407188e+00 1.475000e+00 5.806830e-02
2.407188e+00 1.500000e+00 5.394583e-02
2.407188e+00 1.525000e+00 5.013563e-02
2.407188e+00 1.550000e+00 4.660142e-02
2.407188e+00 1.575000e+00 4.331264e-02
2.407188e+00 1.600000e+00 4.024338e-02
2.420469e+00 -1.600000e+00 4.167157e-02
2.420469e+00 -1.575000e+00 4.486467e-02
2.420469e+00 -1.550000e+00 4.828690e-02
2.420469e+00 -1.525000e+00 5.196483e-02
2.420469e+00 -1.500000e+00 5.592979e-02
2.420469e+00 -1.475000e+00 6.021889e-02
2.420469e+00 -1.450000e+00 6.487638e-02
2.420469e+00 -1.425000e+00 6.995544e-02
2.420469e+00 -1.400000e+00 7.552058e-02
2.420469e+00 -1.375000e+00 8.165086e-02
2.420469e+00 -1.350000e+00 8.844438e-02
2.420469e+00 -1.325000e+00 9.602446e-02
2.420469e+00 -1.300000e+00 1.045480e-01
2.420469e+00 -1.275000e+00 1.142148e-01
2.420469e+00 -1.250000e+00 1.252635e-01
2.420469e+00 -1.225000e+00 1.388097e-01
2.420469e+00 -1.200000e+00 1.575305e-01
2.420469e+00 -1.175000e+00 1.744643e-01
2.420469e+00 -1.150000e+00 1.853807e-01
2.420469e+00 -1.125000e+00 1.910573e-01
2.420469e+00 -1.100000e+00 1.913974e-01
2.420469e+00 -1.075000e+00 1.861300e-01
2.420469e+00 -1.050000e+00 1.746950e-01
2.420469e+00 -1.025000e+00 1.571526e-01
2.420469e+00 -1.000000e+00 1.403502e-01
2.420469e+00 -9.750000e-01 1.262296e-01
2.420469e+00 -9.500000e-01 1.142518e-01
2.420469e+00 -9.250000e-01 1.040037e-01
2.420469e+00 -9.000000e-01 9.518029e-02
2.420469e+00 -8.750000e-01 8.755914e-02
2.420469e+00 -8.500000e-01 8.097723e-02
2.420469e+00 -8.250000e-01 7.531428e-02
2.420469e+00 -8.000000e-01 7.048047e-02
2.420469e+00 -7.750000e-01 6.640762e-02
2.420469e+00 -7.500000e-01 6.304233e-02
2.420469e+00 -7.250000e-01 6.034030e-02
2.420469e+00 -7.000000e-01 5.826090e-02
2.420469e+00 -6.750000e-01 5.676126e-02
2.420469e+00 -6.500000e-01 5.578904e-02
2.420469e+00 -6.250000e-01 5.527278e-02
2.420469e+00 -6.000000e-01 5.510866e-02
2.420469e+00 -5.750000e-01 5.514362e-02
2.420469e+00 -5.500000e-01 5.516023e-02
2.420469e+00 -5.250000e-01 5.487872e-02
2.420469e+00 -5.000000e-01 5.399191e-02
2.420469e+00 -4.750000e-01 5.222387e-02
2.420469e+00 -4.500000e-01 4.937950e-02
2.420469e+00 -4.250000e-01 4.536719e-02
2.420469e+00 -4.000000e-01 4.020155e-02
2.420469e+00 -3.750000e-01 3.399799e-02
2.420469e+00 -3.500000e-01 2.696126e-02
2.420469e+00 -3.250000e-01 1.936149e-02
2.420469e+00 -3.000000e-01 1.149507e-02
2.420469e+00 -2.750000e-01 3.641380e-03
2.420469e+00 -2.500000e-01 -3.966381e-03
2.420469e+00 -2.250000e-01 -1.114969e-02
2.420469e+00 -2.000000e-01 -1.777909e-02
2.420469e+00 -1.750000e-01 -2.376351e-02
2.420469e+00 -1.500000e-01 -2.903995e-02
2.420469e+00 -1.250000e-01 -3.356522e-02
2.420469e+00 -1.000000e-01 -3.730984e-02
2.420469e+00 -7.500000e-02 -4.025387e-02
2.420469e+00 -5.000000e-02 -4.238401e-02
2.420469e+00 -2.500000e-02 -4.369187e-02
2.420469e+00 0.000000e+00 -4.417294e-02
2.420469e+00 2.500000e-02 -4.382618e-02
2.420469e+00 5.000000e-02 -4.265379e-02
2.420469e+00 7.500000e-02 -4.066142e-02
2.420469e+00 1.000000e-01 -3.785852e-02
2.420469e+00 1.250000e-01 -3.425935e-02
2.420469e+00 1.500000e-01 -2.988466e-02
2.420469e+00 1.750000e-01 -2.476443e-02
2.420469e+00 2.000000e-01 -1.894202e-02
2.420469e+00 2.250000e-01 -1.248001e-02
2.420469e+00 2.500000e-01 -5.468225e-03
2.420469e+00 2.750000e-01 1.966195e-03
2.420469e+00 3.000000e-01 9.648485e-03
2.420469e+00 3.250000e-01 1.735080e-02
2.420469e+00 3.500000e-01 2.480047e-02
2.420469e+00 3.750000e-01 3.170842e-02
2.420469e+00 4.000000e-01 3.781118e-02
2.420469e+00 4.250000e-01 4.290901e-02
2.420469e+00 4.500000e-01 4.688919e-02
2.420469e+00 4.750000e-01 4.973719e-02
2.420469e+00 5.000000e-01 5.154200e-02
2.420469e+00 5.250000e-01 5.249337e-02
2.420469e+00 5.500000e-01 5.285970e-02
2.420469e+00 5.750000e-01 5.293935e-02
2.420469e+00 6.000000e-01 5.300349e-02
2.420469e+00 6.250000e-01 5.326208e-02
2.420469e+00 6.500000e-01 5.386225e-02
2.420469e+00 6.750000e-01 5.490334e-02
2.420469e+00 7.000000e-01 5.645341e-02
2.420469e+00 7.250000e-01 5.856211e-02
2.420469e+00 7.500000e-01 6.126994e-02
2.420469e+00 7.750000e-01 6.461519e-02
2.420469e+00 8.000000e-01 6.863951e-02
2.420469e+00 8.250000e-01 7.339302e-02
2.420469e+00 8.500000e-01 7.893956e-02
2.420469e+00 8.750000e-01 8.536300e-02
2.420469e+00 9.000000e-01 9.277533e-02
2.420469e+00 9.250000e-01 1.013279e-01
2.420469e+00 9.500000e-01 1.112272e-01
2.420469e+00 9.750000e-01 1.227574e-01
2.420469e+00 1.000000e+00 1.363096e-01
2.420469e+00 1.025000e+00 1.524098e-01
2.420469e+00 1.050000e+00 1.692119e-01
2.420469e+00 1.075000e+00 1.799950e-01
2.420469e+00 1.100000e+00 1.847009e-01
2.420469e+00 1.125000e+00 1.840993e-01
2.420469e+00 1.150000e+00 1.784813e-01
2.420469e+00 1.175000e+00 1.679863e-01
2.420469e+00 1.200000e+00 1.519466e-01
2.420469e+00 1.225000e+00 1.344762e-01
2.420469e+00 1.250000e+00 1.217318e-01
2.420469e+00 1.275000e+00 1.112331e-01
2.420469e+00 1.300000e+00 1.020219e-01
2.420469e+00 1.325000e+00 9.387763e-02
2.420469e+00 1.350000e+00 8.661656e-02
2.420469e+00 1.375000e+00 8.009493e-02
2.420469e+00 1.400000e+00 7.419939e-02
2.420469e+00 1.425000e+00 6.883927e-02
2.420469e+00 1.450000e+00 6.394104e-02
2.420469e+00 1.475000e+00 5.944440e-02
2.420469e+00 1.500000e+00 5.529936e-02
2.420469e+00 1.525000e+00 5.146414e-02
2.420469e+00 1.550000e+00 4.790359e-02
2.420469e+00 1.575000e+00 4.458792e-02
2.420469e+00 1.600000e+00 4.149178e-02
2.433750e+00 -1.600000e+00 4.295160e-02
2.433750e+00 -1.575000e+00 4.617047e-02
2.433750e+00 -1.550000e+00 4.961811e-02
2.433750e+00 -1.525000e+00 5.332046e-02
2.433750e+00 -1.500000e+00 5.730796e-02
2.433750e+00 -1.475000e+00 6.161649e-02
2.433750e+00 -1.450000e+00 6.628863e-02
2.433750e+00 -1.425000e+00 7.137521e-02
2.433750e+00 -1.400000e+00 7.693753e-02
2.433750e+00 -1.375000e+00 8.305010e-02
2.433750e+00 -1.350000e+00 8.980469e-02
2.433750e+00 -1.325000e+00 9.731575e-02
2.433750e+00 -1.300000e+00 1.057283e-01
2.433750e+00 -1.275000e+00 1.152286e-01
2.433750e+00 -1.250000e+00 1.260469e-01
2.433750e+00 -1.225000e+00 1.390712e-01
2.433750e+00 -1.200000e+00 1.567907e-01
2.433750e+00 -1.175000e+00 1.728275e-01
2.433750e+00 -1.150000e+00 1.837203e-01
2.433750e+00 -1.125000e+00 1.898129e-01
2.433750e+00 -1.100000e+00 1.906154e-01
2.433750e+00 -1.075000e+00 1.858380e-01
2.433750e+00 -1.050000e+00 1.751398e-01
2.433750e+00 -1.025000e+00 1.582848e-01
2.433750e+00 -1.000000e+00 1.420794e-01
2.433750e+00 -9.750000e-01 1.284742e-01
2.433750e+00 -9.500000e-01 1.169313e-01
2.433750e+00 -9.250000e-01 1.070565e-01
2.433750e+00 -9.000000e-01 9.856561e-02
2.433750e+00 -8.750000e-01 9.125321e-02
2.433750e+00 -8.500000e-01 8.496968e-02
2.433750e+00 -8.250000e-01 7.960517e-02
2.433750e+00 -8.000000e-01 7.507851e-02
2.433750e+00 -7.750000e-01 7.132921e-02
2.433750e+00 -7.500000e-01 6.831124e-02
2.433750e+00 -7.250000e-01 6.598788e-02
2.433750e+00 -7.000000e-01 6.432660e-02
2.433750e+00 -6.750000e-01 6.329336e-02
2.433750e+00 -6.500000e-01 6.284532e-02
2.433750e+00 -6.250000e-01 6.292037e-02
2.433750e+00 -6.000000e-01 6.342141e-02
2.433750e+00 -5.750000e-01 6.419281e-02
2.433750e+00 -5.500000e-01 6.499327e-02
2.433750e+00 -5.250000e-01 6.548829e-02
2.433750e+00 -5.000000e-01 6.529576e-02
2.433750e+00 -4.750000e-01 6.407271e-02
2.433750e+00 -4.500000e-01 6.158325e-02
2.433750e+00 -4.250000e-01 5.772050e-02
2.433750e+00 -4.000000e-01 5.250302e-02
2.433750e+00 -3.750000e-01 4.606716e-02
2.433750e+00 -3.500000e-01 3.865725e-02
2.433750e+00 -3.250000e-01 3.059975e-02
2.433750e+00 -3.000000e-01 2.225162e-02
2.433750e+00 -2.750000e-01 1.394013e-02
2.433750e+00 -2.500000e-01 5.925664e-03
2.433750e+00 -2.250000e-01 -1.603503e-03
2.433750e+00 -2.000000e-01 -8.518633e-03
2.433750e+00 -1.750000e-01 -1.473429e-02
2.433750e+00 -1.500000e-01 -2.019469e-02
2.433750e+00 -1.250000e-01 -2.486376e-02
2.433750e+00 -1.000000e-01 -2.871838e-02
2.433750e+00 -7.500000e-02 -3.174384e-02
2.433750e+00 -5.000000e-02 -3.393095e-02
2.433750e+00 -2.500000e-02 -3.527429e-02
2.433750e+00 0.000000e+00 -3.577119e-02
2.433750e+00 2.500000e-02 -3.542123e-02
2.433750e+00 5.000000e-02 -3.422612e-02
2.433750e+00 7.500000e-02 -3.218982e-02
2.433750e+00 1.000000e-01 -2.931899e-02
2.433750e+00 1.250000e-01 -2.562394e-02
2.433750e+00 1.500000e-01 -2.112036e-02
2.433750e+00 1.750000e-01 -1.583213e-02
2.433750e+00 2.000000e-01 -9.795668e-03
2.433750e+00 2.250000e-01 -3.066573e-03
2.433750e+00 2.500000e-01 4.270778e-03
2.433750e+00 2.750000e-01 1.208995e-02
2.433750e+00 3.000000e-01 2.020669e-02
2.433750e+00 3.250000e-01 2.836673e-02
2.433750e+00 3.500000e-01 3.625086e-02
2.433750e+00 3.750000e-01 4.351113e-02
2.433750e+00 4.000000e-01 4.982933e-02
2.433750e+00 4.250000e-01 5.496725e-02
2.433750e+00 4.500000e-01 5.879179e-02
2.433750e+00 4.750000e-01 6.128464e-02
2.433750e+00 5.000000e-01 6.254969e-02
2.433750e+00 5.250000e-01 6.281658e-02
2.433750e+00 5.500000e-01 6.241913e-02
2.433750e+00 5.750000e-01 6.172876e-02
2.433750e+00 6.000000e-01 6.106969e-02
2.433750e+00 6.250000e-01 6.067471e-02
2.433750e+00 6.500000e-01 6.069295e-02
2.433750e+00 6.750000e-01 6.121688e-02
2.433750e+00 7.000000e-01 6.230514e-02
2.433750e+00 7.250000e-01 6.399789e-02
2.433750e+00 7.500000e-01 6.632669e-02
2.433750e+00 7.750000e-01 6.932155e-02
2.433750e+00 8.000000e-01 7.301619e-02
2.433750e+00 8.250000e-01 7.745276e-02
2.433750e+00 8.500000e-01 8.268651e-02
2.433750e+00 8.750000e-01 8.879132e-02
2.433750e+00 9.000000e-01 9.586671e-02
2.433750e+00 9.250000e-01 1.040477e-01
2.433750e+00 9.500000e-01 1.135191e-01
2.433750e+00 9.750000e-01 1.245384e-01
2.433750e+00 1.000000e+00 1.374713e-01
2.433750e+00 1.025000e+00 1.528416e-01
2.433750e+00 1.050000e+00 1.687830e-01
2.433750e+00 1.075000e+00 1.787178e-01
2.433750e+00 1.100000e+00 1.828623e-01
2.433750e+00 1.125000e+00 1.816953e-01
2.433750e+00 1.150000e+00 1.756549e-01
2.433750e+00 1.175000e+00 1.652248e-01
2.433750e+00 1.200000e+00 1.503241e-01
2.433750e+00 1.225000e+00 1.344785e-01
2.433750e+00 1.250000e+00 1.222072e-01
2.433750e+00 1.275000e+00 1.119590e-01
2.433750e+00 1.300000e+00 1.029550e-01
2.433750e+00 1.325000e+00 9.495483e-02
2.433750e+00 1.350000e+00 8.778912e-02
2.433750e+00 1.375000e+00 8.132760e-02
2.433750e+00 1.400000e+00 7.546703e-02
2.433750e+00 1.425000e+00 7.012397e-02
2.433750e+00 1.450000e+00 6.523009e-02
2.433750e+00 1.475000e+00 6.072881e-02
2.433750e+00 1.500000e+00 5.657285e-02
2.433750e+00 1.525000e+00 5.272240e-02
2.433750e+00 1.550000e+00 4.914375e-02
2.433750e+00 1.575000e+00 4.580819e-02
2.433750e+00 1.600000e+00 4.269114e-02
2.447031e+00 -1.600000e+00 4.418028e-02
2.447031e+00 -1.575000e+00 4.741878e-02
2.447031e+00 -1.550000e+00 5.088465e-02
2.447031e+00 -1.525000e+00 5.460297e-02
2.447031e+00 -1.500000e+00 5.860301e-02
2.447031e+00 -1.475000e+00 6.291909e-02
2.447031e+00 -1.450000e+00 6.759162e-02
2.447031e+00 -1.425000e+00 7.266853e-02
2.447031e+00 -1.400000e+00 7.820702e-02
2.447031e+00 -1.375000e+00 8.427598e-02
2.447031e+00 -1.350000e+00 9.095926e-02
2.447031e+00 -1.325000e+00 9.836022e-02
2.447031e+00 -1.300000e+00 1.066088e-01
2.447031e+00 -1.275000e+00 1.158746e-01
2.447031e+00 -1.250000e+00 1.264058e-01
2.447031e+00 -1.225000e+00 1.389281e-01
2.447031e+00 -1.200000e+00 1.547288e-01
2.447031e+00 -1.175000e+00 1.696617e-01
2.447031e+00 -1.150000e+00 1.804858e-01
2.447031e+00 -1.125000e+00 1.869487e-01
2.447031e+00 -1.100000e+00 1.882462e-01
2.447031e+00 -1.075000e+00 1.842830e-01
2.447031e+00 -1.050000e+00 1.745160e-01
2.447031e+00 -1.025000e+00 1.584967e-01
2.447031e+00 -1.000000e+00 1.430871e-01
2.447031e+00 -9.750000e-01 1.301517e-01
2.447031e+00 -9.500000e-01 1.191567e-01
2.447031e+00 -9.250000e-01 1.097368e-01
2.447031e+00 -9.000000e-01 1.016376e-01
2.447031e+00 -8.750000e-01 9.467751e-02
2.447031e+00 -8.500000e-01 8.872473e-02
2.447031e+00 -8.250000e-01 8.368303e-02
2.447031e+00 -8.000000e-01 7.948214e-02
2.447031e+00 -7.750000e-01 7.607102e-02
2.447031e+00 -7.500000e-01 7.341253e-02
2.447031e+00 -7.250000e-01 7.147894e-02
2.447031e+00 -7.000000e-01 7.024748e-02
2.447031e+00 -6.750000e-01 6.969502e-02
2.447031e+00 -6.500000e-01 6.979113e-02
2.447031e+00 -6.250000e-01 7.048751e-02
2.447031e+00 -6.000000e-01 7.170045e-02
2.447031e+00 -5.750000e-01 7.328019e-02
2.447031e+00 -5.500000e-01 7.496487e-02
2.447031e+00 -5.250000e-01 7.635178e-02
2.447031e+00 -5.000000e-01 7.695657e-02
2.447031e+00 -4.750000e-01 7.634878e-02
2.447031e+00 -4.500000e-01 7.424619e-02
2.447031e+00 -4.250000e-01 7.052835e-02
2.447031e+00 -4.000000e-01 6.521992e-02
2.447031e+00 -3.750000e-01 5.848063e-02
2.447031e+00 -3.500000e-01 5.060148e-02
2.447031e+00 -3.250000e-01 4.198073e-02
2.447031e+00 -3.000000e-01 3.305450e-02
2.447031e+00 -2.750000e-01 2.420893e-02
2.447031e+00 -2.500000e-01 1.573271e-02
2.447031e+00 -2.250000e-01 7.819880e-03
2.447031e+00 -2.000000e-01 5.936944e-04
2.447031e+00 -1.750000e-01 -5.869947e-03
2.447031e+00 -1.500000e-01 -1.152530e-02
2.447031e+00 -1.250000e-01 -1.634538e-02
2.447031e+00 -1.000000e-01 -2.031467e-02
2.447031e+00 -7.500000e-02 -2.342454e-02
2.447031e+00 -5.000000e-02 -2.567044e-02
2.447031e+00 -2.500000e-02 -2.705020e-02
2.447031e+00 0.000000e+00 -2.756311e-02
2.447031e+00 2.500000e-02 -2.720946e-02
2.447031e+00 5.000000e-02 -2.599040e-02
2.447031e+00 7.500000e-02 -2.390810e-02
2.447031e+00 1.000000e-01 -2.096610e-02
2.447031e+00 1.250000e-01 -1.717029e-02
2.447031e+00 1.500000e-01 -1.253049e-02
2.447031e+00 1.750000e-01 -7.063219e-03
2.447031e+00 2.000000e-01 -7.961038e-04
2.447031e+00 2.250000e-01 6.225005e-03
2.447031e+00 2.500000e-01 1.392498e-02
2.447031e+00 2.750000e-01 2.218271e-02
2.447031e+00 3.000000e-01 3.080831e-02
2.447031e+00 3.250000e-01 3.952002e-02
2.447031e+00 3.500000e-01 4.794140e-02
2.447031e+00 3.750000e-01 5.564756e-02
2.447031e+00 4.000000e-01 6.225051e-02
2.447031e+00 4.250000e-01 6.746662e-02
2.447031e+00 4.500000e-01 7.114007e-02
2.447031e+00 4.750000e-01 7.324662e-02
2.447031e+00 5.000000e-01 7.390347e-02
2.447031e+00 5.250000e-01 7.338552e-02
2.447031e+00 5.500000e-01 7.211209e-02
2.447031e+00 5.750000e-01 7.055435e-02
2.447031e+00 6.000000e-01 6.910269e-02
2.447031e+00 6.250000e-01 6.800925e-02
2.447031e+00 6.500000e-01 6.741692e-02
2.447031e+00 6.750000e-01 6.740470e-02
2.447031e+00 7.000000e-01 6.801756e-02
2.447031e+00 7.250000e-01 6.928334e-02
2.447031e+00 7.500000e-01 7.122272e-02
2.447031e+00 7.750000e-01 7.385586e-02
2.447031e+00 8.000000e-01 7.720724e-02
2.447031e+00 8.250000e-01 8.130965e-02
2.447031e+00 8.500000e-01 8.620822e-02
2.447031e+00 8.750000e-01 9.196478e-02
2.447031e+00 9.000000e-01 9.866359e-02
2.447031e+00 9.250000e-01 1.064192e-01
2.447031e+00 9.500000e-01 1.153887e-01
2.447031e+00 9.750000e-01 1.257924e-01
2.447031e+00 1.000000e+00 1.379556e-01
2.447031e+00 1.025000e+00 1.523888e-01
2.447031e+00 1.050000e+00 1.672998e-01
2.447031e+00 1.075000e+00 1.761560e-01
2.447031e+00 1.100000e+00 1.794630e-01
2.447031e+00 1.125000e+00 1.777267e-01
2.447031e+00 1.150000e+00 1.711803e-01
2.447031e+00 1.175000e+00 1.607406e-01
2.447031e+00 1.200000e+00 1.472648e-01
2.447031e+00 1.225000e+00 1.337458e-01
2.447031e+00 1.250000e+00 1.222229e-01
2.447031e+00 1.275000e+00 1.123416e-01
2.447031e+00 1.300000e+00 1.036109e-01
2.447031e+00 1.325000e+00 9.580291e-02
2.447031e+00 1.350000e+00 8.876961e-02
2.447031e+00 1.375000e+00 8.239754e-02
2.447031e+00 1.400000e+00 7.659559e-02
2.447031e+00 1.425000e+00 7.128893e-02
2.447031e+00 1.450000e+00 6.641537e-02
2.447031e+00 1.475000e+00 6.192275e-02
2.447031e+00 1.500000e+00 5.776703e-02
2.447031e+00 1.525000e+00 5.391078e-02
2.447031e+00 1.550000e+00 5.032204e-02
2.447031e+00 1.575000e+00 4.697340e-02
2.447031e+00 1.600000e+00 4.384127e-02
2.460313e+00 -1.600000e+00 4.535749e-02
2.460313e+00 -1.575000e+00 4.860965e-02
2.460313e+00 -1.550000e+00 5.208677e-02
2.460313e+00 -1.525000e+00 5.581288e-02
2.460313e+00 -1.500000e+00 5.981586e-02
2.460313e+00 -1.475000e+00 6.412813e-02
2.460313e+00 -1.450000e+00 6.878755e-02
2.460313e+00 -1.425000e+00 7.383860e-02
2.460313e+00 -1.400000e+00 7.933374e-02
2.460313e+00 -1.375000e+00 8.533527e-02
2.460313e+00 -1.350000e+00 9.191780e-02
2.460313e+00 -1.325000e+00 9.917162e-02
2.460313e+00 -1.300000e+00 1.072082e-01
2.460313e+00 -1.275000e+00 1.161722e-01
2.460313e+00 -1.250000e+00 1.262814e-01
2.460313e+00 -1.225000e+00 1.379535e-01
2.460313e+00 -1.200000e+00 1.513688e-01
